id,name,url,time,genre,release_time,intro,directors,writers,stars
4273,Sous le sable (2000) ,"https://m.media-amazon.com/images/M/MV5BMjAwMTI5OTg3Nl5BMl5BanBnXkFtZTcwNTY3OTUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1h 32min,Drama|Mystery,7 February 2001 (France),"When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional.",François Ozon,François Ozon|Emmanuèle Bernheim,Charlotte Rampling|Bruno Cremer|Jacques Nolot
4275,Krull (1983) ,"https://m.media-amazon.com/images/M/MV5BMDAwM2MyNmMtYTljMi00ZDJiLWJmOTktYjMzNGE3OGZiNTc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 56min,Action|Adventure|Fantasy,27 December 1983 (UK),A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,Peter Yates,,Ken Marshall|Lysette Anthony|Freddie Jones
4276,Lost in America (1985) ,"https://m.media-amazon.com/images/M/MV5BNjU4ZTQ5NjktZGFlYy00NTFkLTkwZTItZjE1NDgwMmYwZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 31min,Comedy,8 February 1985 (USA),"A husband and wife in their 30s decide to quit their jobs, live as free spirits and cruise America in a Winnebago.",Albert Brooks,Albert Brooks,Albert Brooks|Julie Hagerty|Sylvia Farrel
4278,Triumph des Willens (1935) ,"https://m.media-amazon.com/images/M/MV5BZTIzNGE3MTYtYjIyNy00MTM2LTg3MDItOWNjYWNkNDNlMjM1XkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_UY268_CR3,0,182,268_AL_.jpg",1h 54min,Documentary|History|War,28 March 1935 (Germany),"The infamous propaganda film of the 1934 Nazi Party rally in Nuremberg, Germany.",Leni Riefenstahl,Leni Riefenstahl|Walter Ruttmann,Adolf Hitler|Hermann Göring|Max Amann
4280,The World According to Garp (1982) ,"https://m.media-amazon.com/images/M/MV5BMTk4MzQ3NTQzOV5BMl5BanBnXkFtZTgwNDE0ODg4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 16min,Comedy|Drama,13 August 1982 (USA),"A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",George Roy Hill,John Irving,Robin Williams|Mary Beth Hurt|Glenn Close
4282,Fellini - Satyricon (1969) ,"https://m.media-amazon.com/images/M/MV5BOWNiNGZkNDctYjhlMC00NDRkLTk2MjQtODZmNmQ5MWNmOWZkXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY268_CR4,0,182,268_AL_.jpg",2h 9min,Drama|Fantasy|History,18 September 1969 (Italy),A series of disjointed mythical tales set in first century Rome.,Federico Fellini,Petronius|Federico Fellini,Martin Potter|Hiram Keller|Max Born
4284,Frankie and Johnny (1966) ,"https://m.media-amazon.com/images/M/MV5BNDhlNDUzMjItMGQ3Ni00NTFlLThhMjMtYTllOGNiMDZiODQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 27min,Comedy|Musical|Romance,31 March 1966 (USA),"A riverboat singer with a weakness for gambling wants to find his lucky red head, but his girlfriend Frankie is not amused.",Frederick De Cordova,Alex Gottlieb,Elvis Presley|Donna Douglas|Harry Morgan
4285,Frankie and Johnny (1991) ,"https://m.media-amazon.com/images/M/MV5BMzA4Y2QyODMtNzBiYi00OGYwLTkxZjQtNjZmZGI3ZTc4NTk0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 58min,Comedy|Drama|Romance,11 October 1991 (USA),"Johnny has just been released from prison, and gets a job in a café beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.",Garry Marshall,Terrence McNally,Al Pacino|Michelle Pfeiffer|Hector Elizondo
4289,La città delle donne (1980) ,"https://m.media-amazon.com/images/M/MV5BNDM0ZjA3NmYtMGUxMy00NmJiLTg3ZDktOTZkYTZiN2U4NmFmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 19min,Comedy|Drama|Fantasy,28 March 1980 (Italy),A businessman finds himself trapped at a hotel and threatened by women en masse.,Federico Fellini,Federico Fellini|Bernardino Zapponi,Marcello Mastroianni|Anna Prucnal|Bernice Stegers
4290,For the Boys (1991) ,"https://m.media-amazon.com/images/M/MV5BOGNkYTQwMDYtZDZiMS00Njk5LTk4OWMtZTEzNDM5N2VhNmQ4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 18min,Comedy|Drama|Music,27 November 1991 (USA),"U.S. entertainer Eddie Sparks wants to bring some fun to the soldiers during World War II and contacts singer/dancer Dixie Leonard for help. They become the perfect team and tour from North...
                    ",Mark Rydell,Neal Jimenez|Lindy Laub,Bette Midler|James Caan|George Segal
4291,Nine to Five (1980) ,"https://m.media-amazon.com/images/M/MV5BZmVkMDZhZmUtNmIxMy00YzY0LTg0NTUtYmViODJmMjU4ZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 49min,Comedy,19 December 1980 (USA),"Three female employees of a sexist, egotistical, lying, hypocritical bigot find a way to turn the tables on him.",Colin Higgins,Patricia Resnick|Colin Higgins,Jane Fonda|Lily Tomlin|Dolly Parton
4292,Norma Rae (1979) ,"https://m.media-amazon.com/images/M/MV5BYjk0NDRjMzctNjkwMS00ODYwLWFkZDEtYjFjODE3ZTk3OGY5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 54min,Drama,2 March 1979 (USA),A young single mother and textile worker agrees to help unionize her mill despite the problems and dangers involved.,Martin Ritt,Irving Ravetch,Sally Field|Beau Bridges|Ron Leibman
4293,Summer Rental (1985) ,"https://m.media-amazon.com/images/M/MV5BODkxMjUzYzEtNjA0My00M2Q4LWE0NzEtMDIxYTdhM2Y3ZDgzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 27min,Comedy,9 August 1985 (USA),An overworked air-traffic controller takes his family on a beach vacation but is soon beset by series of mishaps.,Carl Reiner,Jeremy Stevens,John Candy|Richard Crenna|Rip Torn
4294,"The 5,000 Fingers of Dr. T. (1953) ","https://m.media-amazon.com/images/M/MV5BNDU0YjRmODEtODc2Zi00MTU5LTlhOGUtNjIwNWFmNDUxZDQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 29min,Family|Fantasy|Music,1 July 1953 (USA),"A young boy travels to an imaginary world where, assisted by his family's plumber, he must save other piano playing kids like himself from the dungeons of his dictatorial piano teacher who also mind-controls his mother.",Roy Rowland,Dr. Seuss|Allan Scott,Peter Lind Hayes|Mary Healy|Hans Conried
4296,Love Story (1970) ,"https://m.media-amazon.com/images/M/MV5BZmFjYWU1MGQtM2FiMi00YjA3LWIwYjUtZDdhYWEyOWFhZGE0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 40min,Drama|Romance,16 December 1970 (USA),A boy and a girl from different backgrounds fall in love regardless of their upbringing - and then tragedy strikes.,Arthur Hiller,,Ali MacGraw|Ryan O'Neal|John Marley
4297,Pelle erobreren (1987) ,"https://m.media-amazon.com/images/M/MV5BMTA2ZjQ4MTMtNjU0NC00YzI4LTk3MzgtNGQ5YjZkNmEzOTBjXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 37min,Drama,25 December 1987 (Sweden),"When his wife dies, Lassefar (Max von Sydow) takes his 12-year-old son, Pelle (Pelle Hvenegaard), from their home in Sweden to Denmark in search of a better life. Signing on as laborers at ...
                    ",Bille August,Martin Andersen Nexø|Bille August,Pelle Hvenegaard|Max von Sydow|Erik Paaske
4298,Du rififi chez les hommes (1955) ,"https://m.media-amazon.com/images/M/MV5BNjZmZGRiMDgtNDkwNi00OTZhLWFhZmMtYTdkYjgyNThhOWY3XkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_UX182_CR0,0,182,268_AL_.jpg",1h 58min,Crime|Thriller,13 April 1955 (France),"Four men plan a technically perfect crime, but the human element intervenes...",Jules Dassin,Auguste Le Breton|Jules Dassin,Jean Servais|Carl Möhner|Robert Manuel
4299,A Knight's Tale (2001) ,"https://m.media-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_UX182_CR0,0,182,268_AL_.jpg",2h 12min,Action|Adventure|Romance,11 May 2001 (USA),"After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.",Brian Helgeland,,Heath Ledger|Mark Addy|Rufus Sewell
4300,Bread and Roses (2000) ,"https://m.media-amazon.com/images/M/MV5BYjk1MDU1NjQtNGYyNS00NWU1LThlZDYtMTNkZDFkOWM1M2M5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 50min,Drama,25 October 2000 (France),"Two Latina sisters work as cleaners in a downtown office building, and fight for the right to unionize.",Ken Loach,,Pilar Padilla|Adrien Brody|Elpidia Carrillo
4304,Startup.com (2001) ,"https://m.media-amazon.com/images/M/MV5BMjAyODgwNDk0MF5BMl5BanBnXkFtZTcwMjcwMjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",1h 47min,Documentary,1 June 2001 (USA),Traces the birth and failure of new media company govWorks.com.,Chris Hegedus|Jehane Noujaim,Kaleil Isaza Tuzman|Tom Herman|Kenneth Austin,
4305,Angel Eyes (2001) ,"https://m.media-amazon.com/images/M/MV5BNDQwNzI2OTY2Ml5BMl5BanBnXkFtZTYwOTI3ODc5._V1_UX182_CR0,0,182,268_AL_.jpg",1h 42min,Drama|Romance,18 May 2001 (USA),"A mysterious man is drawn to a feisty female police officer and a unusual relationship ensues, as not everything is as it seems.",Luis Mandoki,,Jennifer Lopez|Jim Caviezel|Jeremy Sisto
4306,Shrek (2001) ,"https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 30min,Animation|Adventure|Comedy,18 January 2002 (China),"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",Andrew Adamson|Vicky Jenson,William Steig|Ted Elliott,Mike Myers|Eddie Murphy|Cameron Diaz
4307,Fast Food Fast Women (2000) ,"https://m.media-amazon.com/images/M/MV5BMjE2MDY1MDEzM15BMl5BanBnXkFtZTcwNTQxOTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",1h 35min,Comedy|Romance,6 September 2000 (France),"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. ...
                    ",Amos Kollek,,Anna Winger|Jamie Harris|Louise Lasser
4308,Moulin Rouge! (2001) ,"https://m.media-amazon.com/images/M/MV5BMWFhYjliNjYtYjNhNS00OGExLWFhMjQtNDgwOWYyNWJiYzhmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 7min,Drama|Musical|Romance,24 May 2001 (Australia),A poet falls for a beautiful courtesan whom a jealous duke covets.,Baz Luhrmann,Baz Luhrmann,Nicole Kidman|Ewan McGregor|John Leguizamo
4310,Pearl Harbor (2001) ,"https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_UX182_CR0,0,182,268_AL_.jpg",3h 3min,Action|Drama|History,10 August 2001 (China),A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,Michael Bay,,Ben Affleck|Kate Beckinsale|Josh Hartnett
4312,Himalaya - l'enfance d'un chef (1999) ,"https://m.media-amazon.com/images/M/MV5BNTE4YWQxODUtNjE3Ni00MDExLTljZGEtYmU4N2U3MmU1OWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR2,0,182,268_AL_.jpg",1h 48min,Drama,15 December 1999 (France),"An aging chief's last stand, lessons for the new, and the education of a young chief-to-be played against harsh Nature in Nepal's Dolpo. When his son dies returning from Tibet's salt lakes,...
                    ",Eric Valli|Michel Debats,Nathalie Azoulai|Olivier Dazat,Thilen Lhondup|Gurgon Kyap|Lhakpa Tsamchoe
4313,The Man Who Cried (2000) ,"https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 40min,Drama|Music|Romance,8 December 2000 (UK),A young refugee traveling from Russia to America in search of her lost father falls for a gypsy horseman.,Sally Potter,,Christina Ricci|Cate Blanchett|Oleg Yankovskiy
4316,Ice Castles (1978) ,"https://m.media-amazon.com/images/M/MV5BYTlhZDY3Y2UtZDQyOS00YWJkLWE5ZGMtMzI5ODc3OWRlOGFkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 48min,Drama|Romance|Sport,31 December 1978 (USA),"A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to ...
                    ",Donald Wrye,Donald Wrye|Gary L. Baim,Lynn-Holly Johnson|Robby Benson|Colleen Dewhurst
4317,Love Potion No. 9 (1992) ,"https://m.media-amazon.com/images/M/MV5BY2E2ODE4OTItNmEyNy00ODdmLWJmZjMtMGRiNDk5YjQzNmJhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 32min,Comedy|Fantasy|Romance,13 November 1992 (USA),Two scientists who are hopeless with the opposite sex experiment with a substance that makes them irresistible to anyone who hears them speak.,Dale Launer,,Tate Donovan|Sandra Bullock|Mary Mara
4321,City Slickers (1991) ,"https://m.media-amazon.com/images/M/MV5BMTkwNjM2MTc5NF5BMl5BanBnXkFtZTcwMzQ2NjEzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 53min,Comedy,7 June 1991 (USA),"On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.",Ron Underwood,Lowell Ganz,Billy Crystal|Jack Palance|Daniel Stern
4322,Eight Men Out (1988) ,"https://m.media-amazon.com/images/M/MV5BMTUxMTIzNTY4N15BMl5BanBnXkFtZTcwMDQ4NjYzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 59min,Drama|History|Sport,29 June 1989 (Australia),A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,John Sayles,Eliot Asinof,John Cusack|Clifton James|Jace Alexander
4323,The Horse Soldiers (1959) ,"https://m.media-amazon.com/images/M/MV5BN2ZjMzUxN2MtOGUwZS00ZTkyLWE2OGUtMGM4MjY3NzNiZDBhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2h,Adventure|Romance|War,July 1959 (USA),"In 1863, a Union outfit is sent behind Confederate lines in Mississippi to destroy enemy railroads but a captive southern belle and the unit's doctor cause frictions within ranks.",John Ford,John Lee Mahin|Martin Rackin,John Wayne|William Holden|Constance Towers
4325,La notte (1961) ,"https://m.media-amazon.com/images/M/MV5BMjIyODI2OTg4OF5BMl5BanBnXkFtZTgwNjkwMzg4OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 2min,Drama,25 January 1961 (Italy),A day in the life of an unfaithful married couple and their steadily deteriorating relationship.,Michelangelo Antonioni,Michelangelo Antonioni|Ennio Flaiano,Jeanne Moreau|Marcello Mastroianni|Monica Vitti
4326,Mississippi Burning (1988) ,"https://m.media-amazon.com/images/M/MV5BZTFjNjU4OTktYzljMS00MmFlLWI3NGEtNjNhMTYwYzUyZDgyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 8min,Crime|Drama|History,27 January 1989 (USA),Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,Alan Parker,,Gene Hackman|Willem Dafoe|Frances McDormand
4327,The Magnificent Seven (1960) ,"https://m.media-amazon.com/images/M/MV5BMzYyNzU0MTM1OF5BMl5BanBnXkFtZTcwMzE1ODE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 8min,Action|Adventure|Western,12 October 1960 (USA),Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,John Sturges,,Yul Brynner|Steve McQueen|Charles Bronson
4329,Rio Bravo (1959) ,"https://m.media-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 21min,Action|Drama|Western,4 April 1959 (USA),"A small-town sheriff in the American West enlists the help of a cripple, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",Howard Hawks,Jules Furthman|Leigh Brackett,John Wayne|Dean Martin|Ricky Nelson
4333,Throw Momma from the Train (1987) ,"https://m.media-amazon.com/images/M/MV5BOGI0ODZhMDYtYjNhYy00MjZlLWFiMzQtMTdkYjM3MWM4YWRkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 28min,Comedy|Crime|Thriller,11 December 1987 (USA),A bitter ex-husband wants his former spouse dead. A put-upon momma's boy wants his mother dead. Who will pull it off?,Danny DeVito,,Danny DeVito|Billy Crystal|Kim Greist
4334,Yi yi (2000) ,"https://m.media-amazon.com/images/M/MV5BZDNkMGUyYzUtNjM0ZC00NDM2LWE5ZjEtMjliNzIxMmMzZThhXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UY268_CR4,0,182,268_AL_.jpg",2h 53min,Drama|Romance,16 December 2000 (Japan),Each member of a middle class Taipei family seeks to reconcile past and present relationships within their daily lives.,Edward Yang,,Nien-Jen Wu|Elaine Jin|Issei Ogata
4337,The Sand Pebbles (1966) ,"https://m.media-amazon.com/images/M/MV5BNzM4NWQzNzAtNjc0Yy00NjFiLWFiMjUtMTczNWYwMGY1YjUyXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",3h 2min,Adventure|Drama|Romance,20 December 1966 (USA),"In 1926, a U.S. Naval engineer gets assigned to a gunboat on a rescue mission in war-torn China.",Robert Wise,Richard McKenna,Steve McQueen|Richard Attenborough|Richard Crenna
4338,Twelve O'Clock High (1949) ,"https://m.media-amazon.com/images/M/MV5BNmI0YTA4OWYtYTc2MC00ZTgxLTliMjItMTlhNzczODViZmYxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 12min,Drama|War,13 February 1950 (Brazil),A hard-as-nails general takes over a bomber unit suffering from low morale and whips them into fighting shape.,Henry King,Sy Bartlett|Beirne Lay Jr.,Gregory Peck|Hugh Marlowe|Gary Merrill
4339,Von Ryan's Express (1965) ,"https://m.media-amazon.com/images/M/MV5BYjQ1NzY5MWEtMTE5OC00YjQ0LTk0N2MtZDA0OTZjOTg3NDM2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 57min,Action|Adventure|War,23 June 1965 (USA),An American POW leads a group of mainly British prisoners to escape from the Germans in WWII.,Mark Robson,David Westheimer|Wendell Mayes,Frank Sinatra|Trevor Howard|Raffaella Carrà
4340,The Animal (2001) ,"https://m.media-amazon.com/images/M/MV5BMjE1OTExNTEzMV5BMl5BanBnXkFtZTYwNDQ3MDk2._V1_UX182_CR0,0,182,268_AL_.jpg",1h 24min,Comedy|Sci-Fi,1 June 2001 (USA),"After receiving organ transplants from various animal donors, a man finds himself taking on the traits of those animals.",Luke Greenfield,Tom Brady|Tom Brady,Rob Schneider|Colleen Haskell|John C. McGinley
4342,Big Eden (2000) ,"https://m.media-amazon.com/images/M/MV5BMjA4ODk0MjYyMF5BMl5BanBnXkFtZTcwNzEzNzMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1h 58min,Comedy|Drama|Romance,18 April 2000 (USA),"Big Eden is a small, fictional northwestern Montana town.",Thomas Bezucha,,Arye Gross|Eric Schweig|Tim DeKay
4343,Evolution (2001) ,"https://m.media-amazon.com/images/M/MV5BZTU3YjhjZmItNzBjNi00YWVjLWE0ZGQtNGY1NTFmMDczMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 41min,Comedy|Sci-Fi,8 June 2001 (USA),"A fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on Earth inside a meteor.",Ivan Reitman,Don Jakoby|David Diamond,David Duchovny|Orlando Jones|Julianne Moore
4344,Swordfish (2001) ,"https://m.media-amazon.com/images/M/MV5BNzk5ZmQxMWYtM2QyNi00MTY3LTlmNjItYjUwODY3Y2YwOTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 39min,Action|Crime|Thriller,8 June 2001 (USA),"A covert counter-terrorist unit called Black Cell led by Gabriel Shear wants the money to help finance their war against international terrorism, but it's all locked away. Gabriel brings in convicted hacker Stanley Jobson to help him.",Dominic Sena,,John Travolta|Hugh Jackman|Halle Berry
4345,The Anniversary Party (2001) ,"https://m.media-amazon.com/images/M/MV5BZWQ2OTA5MTItMzFhZi00NWY0LThjMTctOWFhY2YxY2UwN2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1h 55min,Comedy|Drama|Romance,29 June 2001 (USA),Love is complex and relationships deteriorate.,Alan Cumming|Jennifer Jason Leigh,Jennifer Jason Leigh,Alan Cumming|Jennifer Jason Leigh|Phoebe Cates
4347,Musíme si pomáhat (2000) ,"https://m.media-amazon.com/images/M/MV5BOWZiMWJiYzUtYWZhYy00N2JiLTk3NjEtNTY2MDIwNmRmMzgzXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2h,Comedy|Drama|War,16 March 2000 (Czech Republic),"In Nazi occupied Czechoslovakia, a childless couple agree to hide a Jewish friend at great personal risk of discovery and execution.",Jan Hrebejk,Jan Hrebejk|Petr Jarchovský,Bolek Polívka|Csongor Kassai|Jaroslav Dusek
4349,Catch-22 (1970) ,"https://m.media-amazon.com/images/M/MV5BZjM2M2IzY2QtMWU4My00NmFlLWIwNDUtZmNiZjNmMDhmYThjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",2h 2min,Comedy|Drama|War,24 June 1970 (USA),"A man is trying desperately to be certified insane during World War II, so he can stop flying missions.",Mike Nichols,Joseph Heller,Alan Arkin|Martin Balsam|Richard Benjamin
4350,Forgotten Silver (1995) ,"https://m.media-amazon.com/images/M/MV5BMjE3NzM1OTI3OV5BMl5BanBnXkFtZTcwMjM3ODYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",53min,Comedy,TV Movie 3 October 1997,"The film deals with the career of a supposedly forgotten pioneer of international cinema, Colin McKenzie, who was allegedly born in rural New Zealand in 1888.",Costa Botes|Peter Jackson,Peter Jackson,Peter Jackson|Jeffrey Thomas|Costa Botes
